Shop ID,Shopname,Meli id,Item Title,Promo Price,Link,L1 Category,buckt,meds,buckt_meds,score,score_medida,Item ID shopee,Item Title shopee,Shop ID shopee,Shopname shopee,L1 Category shopee,item_price shopee,price shopee,Promo Price shopee,link shopee
1847770988,Keng Shop,c23031340430,4125 Oculos De Sol Femininos Com Folha De Poligono Duplo Micangas De Metal,13.63,https://br.shein.com//Fashion-Glasses-p-13768723-cat-1770.html?mallCode=2,Fashion Accessories,<20,nan,<200,96,,5628147869,Óculos De Sol Femininos Com Folha De Polígono Duplo Miçangas De Metal,239453165,jyglasses.br,Fashion Accessories,15.99,38.97,15.99,https://www.shopee.com.br/product/239453165/5628147869
1847770988,Keng Shop,c23031322458,Oculos De Sol Com Armacao Quadrada Preta Vintage,9.24,https://br.shein.com//Fashion-Glasses-p-13760182-cat-1770.html?mallCode=2,Fashion Accessories,<10,nan,<100,100,,20968543880,Óculos De Sol Com Armação Quadrada Preta Vintage,820807070,LINSON Óculos 3,Fashion Accessories,5.508896552,21.83,5.508896552,https://www.shopee.com.br/product/820807070/20968543880
1847770988,Keng Shop,c23031322458,Oculos De Sol Com Armacao Quadrada Preta Vintage,9.24,https://br.shein.com//Fashion-Glasses-p-13760182-cat-1770.html?mallCode=2,Fashion Accessories,<10,nan,<100,82,,21376317954,Óculos De Sol Com Armação Quadrada Preta Retrô,969822206,Acessórios de Moda gravata Colar ,Fashion Accessories,4.975714286,5.821428571,4.975714286,https://www.shopee.com.br/product/969822206/21376317954
1847770988,Keng Shop,c23031322458,Oculos De Sol Com Armacao Quadrada Preta Vintage,9.24,https://br.shein.com//Fashion-Glasses-p-13760182-cat-1770.html?mallCode=2,Fashion Accessories,<10,nan,<100,88,,23734890458,Óculos De Sol Com Moldura Quadrada Preta vintage,974439628,wwszds.br,Fashion Accessories,5.793529412,11.5872549,5.793529412,https://www.shopee.com.br/product/974439628/23734890458
1847770988,Keng Shop,c23031327447,muban Oculos de Sol Masculino Quadrado Madeira Bambu Classico,10.74,https://br.shein.com//Men-Fashion-Glasses-p-13772909-cat-2137.html?mallCode=2,Fashion Accessories,<20,nan,<200,82,,19670349370,Óculos de Sol Madeira Quadrado Moda Masculina Bambu Clássico Estiloso RF528-1,534241025,Elo Urbano,Fashion Accessories,14.53636364,14.53636364,14.53636364,https://www.shopee.com.br/product/534241025/19670349370
1847770988,Keng Shop,c23031327447,muban Oculos de Sol Masculino Quadrado Madeira Bambu Classico,10.74,https://br.shein.com//Men-Fashion-Glasses-p-13772909-cat-2137.html?mallCode=2,Fashion Accessories,<20,nan,<200,89,,19826201950,Óculos de Sol Masculino Quadrado Madeira Bambu Clássico RF528-1,534241025,Elo Urbano,Fashion Accessories,14.28596491,14.28596491,14.28596491,https://www.shopee.com.br/product/534241025/19826201950
6545982745,WZYJC,k23052722422,Oculos De Sol Infantil Formato Coracao Com Protecao Solar UV400,14.81,https://br.shein.com//Kids-Sunglasses-p-16787234-cat-3928.html?mallCode=2,Baby & Kids Fashion,<20,nan,<200,88,,10474392826,1 Óculos De Sol Infantil Criança Formato Coração Kids Com Proteção Solar UV400,328188665,JOLI MONDE,Fashion Accessories,12.5,12.5,12.5,https://www.shopee.com.br/product/328188665/10474392826
1847770988,Keng Shop,c23031312195,8020 Oculos De Sol Redondo Feminino Masculino Estilo,10.74,https://br.shein.com//Fashion-Glasses-p-13760116-cat-1770.html?mallCode=2,Fashion Accessories,<20,nan,<200,86,,7589715560,Óculos de Sol Feminino Masculino Redondo,324680904,L&F Acessórios,Fashion Accessories,15.9,36.65,15.9,https://www.shopee.com.br/product/324680904/7589715560
1847770988,Keng Shop,c23031341151,AM003 Oculos De Sol Hexagonal Armacao Da Moda Classica Femininos Retro Masculino Metal,10.74,https://br.shein.com//Eyeglasses-p-13795370-cat-2842.html?mallCode=2,Fashion Accessories,<20,nan,<200,81,,22595629983,Óculos de sol hexagonal armação feita em metal masculino e feminino,519807365,365IMPORTS,Fashion Accessories,19.99,50.0,19.99,https://www.shopee.com.br/product/519807365/22595629983
1283599183,Monica Acessorios,c23051403500,Monica Acessorios Novo 50 xuxinhas Elastico de Cabelo  Xuxinha Crianca Adulto Rabico,7.26,https://br.shein.com//Monica-Acessorios-Hair-Ties-p-16034734-cat-3016.html?mallCode=2,Fashion Accessories,<10,nan,<100,84,,11238992788,kit 50 xuxinhas Elástico de Cabelo  Xuxinha Criança Adulto Rabicó,463127270,Me MaKE,Fashion Accessories,7.5,7.5,7.5,https://www.shopee.com.br/product/463127270/11238992788
5434572024,Show Bela,b23060887186,1 Elastico de Cabelo Feminino Xuxinha Rabico Para Cabelo,7.84,https://br.shein.com//Styling-Tools-p-17446264-cat-3701.html?mallCode=2,Beauty,<10,nan,<100,86,,8376876042,KiT 72 Elástico de Cabelo feminino Xuxinha rabicó para cabelo Atacado,465623800,M&D Brasil Atacadista,Fashion Accessories,8.99,19.99,8.99,https://www.shopee.com.br/product/465623800/8376876042
5434572024,Show Bela,b23060887186,1 Elastico de Cabelo Feminino Xuxinha Rabico Para Cabelo,7.84,https://br.shein.com//Styling-Tools-p-17446264-cat-3701.html?mallCode=2,Beauty,<10,nan,<100,82,,9940136591,KIT 72 xuxinha de meia para cabelo Elásticos de Cabelo feminina,409967151,monica acessorios,Fashion Accessories,9.170435884,17.99,9.170435884,https://www.shopee.com.br/product/409967151/9940136591
1283599183,Monica Acessorios,c23010270335,kit 200 Elastico de cabelo borrachinha liguinha de cabelo silicone infantil,4.87,https://br.shein.com//Kids-Hair-Accessories-p-12649197-cat-2023.html?mallCode=2,Baby & Kids Fashion,<10,nan,<100,81,,20398542686,Kit 300 Elastico de cabelo Com Bolsa borrachinha/liguinha rabico de cabelo silicone infantil,418205294,ANA BIJUTERIAS,Fashion Accessories,8.615775194,15.36821705,8.615775194,https://www.shopee.com.br/product/418205294/20398542686
6501824771,Acessorios Sunshine,c23040666519,Kit 2 Touca Nero Lisa Com Barra Anti Frizz para Dormir E Alisar o Cabelo Liso Santa Clara,5.17,https://br.shein.com//Hats-p-14561705-cat-1772.html?mallCode=2,Home & Living,<10,nan,<100,100,,15564979391,Kit 2 Touca Nero Lisa Com Barra Anti Frizz para Dormir E Alisar o Cabelo Liso Santa Clara,437061636,Loja baratas,Fashion Accessories,5.736379928,12.0,5.736379928,https://www.shopee.com.br/product/437061636/15564979391
1283599183,Monica Acessorios,c23020509595,Monica Acessorios kit 1000 Anel Para Tranca Regulavel Box Braids E Dreads Coroa tubo cano cabelo Dourado/Prata/Colorido,51.94,https://br.shein.com//Monica-Acessorios-Kids-Hair-Accessories-p-12957524-cat-2023.html?mallCode=2,Baby & Kids Fashion,<80,nan,<800,91,,21602721498,kit 1000 Anel Para Trança Regulável Box Braids E Dreads Coroa tubo cano cabelo Dourado/Prata/Colorido,409967151,monica acessorios,Fashion Accessories,44.57937198,68.0,44.57937198,https://www.shopee.com.br/product/409967151/21602721498
9921365962,FJK Jeans,z23060881123,Cropped Moletom Feminino University,44.33,https://br.shein.com//Women-Denim-Jackets-Coats-p-17443578-cat-1933.html?mallCode=2,Women Clothes,<80,nan,<800,81,,19614966606,Cropped Moletom Feminino De Qualidade,368322458,Carol Moda,Women Clothes,44.98450262,49.9,44.98450262,https://www.shopee.com.br/product/368322458/19614966606
6439162629,MENOR STORE,z23061046641,Moletom  Feminino e Masculino Canguru Liso Unissex Com Capuz Blusa de Frio,54.16,https://br.shein.com//Women-Sweatshirts-p-17616779-cat-1773.html?mallCode=2,Women Clothes,<80,nan,<800,83,,11987159787,Moletom Canguru Com Capuz Algodão Liso Sem Estampa Feminino e Masculino Flanelado Blusa de Frio Unissex,512854606,PLANET SHOPE,Men Clothes,50.44510386,75.99,50.44510386,https://www.shopee.com.br/product/512854606/11987159787
6273321427,HQ80,w23020386787,CONJUNTO FEMININO,154.19,https://br.shein.com//HQ80-Women-Two-piece-Outfits-p-12937418-cat-1780.html?mallCode=2,Women Clothes,<200,nan,<2000,81,,14793539015,Conjunto de Moletom Feminino,464200493,EDI_MODAS,Women Clothes,107.3486239,107.3486239,107.3486239,https://www.shopee.com.br/product/464200493/14793539015
7637264391,WJY Moda Feminina,z23060213194,CONJUNTO FEMININA DE MOLETOM COM CAPUZ,120.0,https://br.shein.com//Women-Two-piece-Outfits-p-17093787-cat-1780.html?mallCode=2,Women Clothes,<200,nan,<2000,86,,14793539015,Conjunto de Moletom Feminino,464200493,EDI_MODAS,Women Clothes,107.3486239,107.3486239,107.3486239,https://www.shopee.com.br/product/464200493/14793539015
2182719180,Sunny Fashion,z23031453117,Sueter Basico Modal,42.02,https://br.shein.com//Women-Sweaters-p-13844030-cat-1734.html?mallCode=2,Women Clothes,<80,nan,<800,82,,4989412679,Sueter gola V basico,441895082,Eliana Tricot,Men Clothes,61.95329341,61.95329341,61.95329341,https://www.shopee.com.br/product/441895082/4989412679
4319255995,Noah Jayden,m23051777052,Blusa sueter masculino gola redonda  para inverno,68.0,https://br.shein.com//Men-Knit-Tops-p-16202080-cat-3872.html?mallCode=2,Men Clothes,<80,nan,<800,85,,17737419327,Blusa Suéter Tricô Masculino Quadrado Gola Redonda Inverno 🐊,734844417,Moda888,Men Clothes,67.30986111,75.9,67.30986111,https://www.shopee.com.br/product/734844417/17737419327
8728433067,flora,z23041126500,Blusa Feminina Sueter Moletom Modal Gola Redonda Estampada Inverno FL-sd novo,55.99,https://br.shein.com//flora-Women-Sweaters-p-14661882-cat-1734.html?mallCode=2,Women Clothes,<80,nan,<800,87,,9019623767,Blusa Feminina Suéter Moletom Modal Gola Redonda Estampada Inverno 3RD SD240,393568956,3RD Fashion,Women Clothes,53.0,53.0,53.0,https://www.shopee.com.br/product/393568956/9019623767
6439162629,MENOR STORE,z23061046641,Moletom  Feminino e Masculino Canguru Liso Unissex Com Capuz Blusa de Frio,54.16,https://br.shein.com//Women-Sweatshirts-p-17616779-cat-1773.html?mallCode=2,Women Clothes,<80,nan,<800,93,,20925523992,Moletom Masculino Feminino Blusa de Frio Canguru Unissex Liso Com Capuz Flanelado,412214176,CF Ecommerce,Men Clothes,63.56412903,69.9,63.56412903,https://www.shopee.com.br/product/412214176/20925523992
6439162629,MENOR STORE,z23061046641,Moletom  Feminino e Masculino Canguru Liso Unissex Com Capuz Blusa de Frio,54.16,https://br.shein.com//Women-Sweatshirts-p-17616779-cat-1773.html?mallCode=2,Women Clothes,<80,nan,<800,89,,12993313761,Moletom Canguru Unissex Feminino Masculino Com Capuz Liso Sem Estampa Blusa de Frio Inverno,392751109,Fire Blue Oficial,Women Clothes,49.57093923,79.9,49.57093923,https://www.shopee.com.br/product/392751109/12993313761
6730874083,VICTTORIA VOICE,z23053188405,VICTTORIA VOICE Casaco Feminina Sueter Pelinho Cropped Inverno com Elasticidade com botao H1052,45.99,https://br.shein.com//VICTTORIA-VOICE-Women-Sweaters-p-17013998-cat-1734.html?mallCode=2,Women Clothes,<80,nan,<800,82,,21874699757,Blusa Feminina Casaco Suéter Pelinho Cropped Inverno com Elasticidade,917239674,Amora_Fasshion,Women Clothes,54.67701863,59.0,54.67701863,https://www.shopee.com.br/product/917239674/21874699757
4906247655,YAW FASHION,f22070824243,YAW FASHION Blusa de Frio Grosso Modelo Grande Plus Size Trico J-17,55.0,https://br.shein.com//YAW-FASHION-Plus-Size-Sweaters-p-11008862-cat-1939.html?mallCode=2,Women Clothes,<80,nan,<800,84,,16175286761,Blusa de Frio Grosso Modelo Grande Plus Size Tricô Manga Bufante,376798919,HM Fast Story,Women Clothes,71.27435484,99.61774194,71.27435484,https://www.shopee.com.br/product/376798919/16175286761
4906247655,YAW FASHION,f23011450246,YAW FASHION Blusa Plus Size Grosso Modelo Grande Trico MC-281,65.0,https://br.shein.com//YAW-FASHION-Plus-Size-Sweaters-p-12767802-cat-1939.html?mallCode=2,Women Clothes,<80,nan,<800,81,,16175286761,Blusa de Frio Grosso Modelo Grande Plus Size Tricô Manga Bufante,376798919,HM Fast Story,Women Clothes,71.27435484,99.61774194,71.27435484,https://www.shopee.com.br/product/376798919/16175286761
6439162629,MENOR STORE,z23061046641,Moletom  Feminino e Masculino Canguru Liso Unissex Com Capuz Blusa de Frio,54.16,https://br.shein.com//Women-Sweatshirts-p-17616779-cat-1773.html?mallCode=2,Women Clothes,<80,nan,<800,85,,10718684752,Casaco Moletom Liso Masculino E Feminino Blusa De Frio Canguru Unissex Aproveita 2023,446571842,confecção silva,Men Clothes,48.904,49.9,48.904,https://www.shopee.com.br/product/446571842/10718684752
3950822220,DWW MODAS,z23040596727,blusa feminina manga longa modal,39.91,https://br.shein.com//Women-Sweaters-p-14511261-cat-1734.html?mallCode=2,Women Clothes,<40,nan,<400,81,,9115751718,Blusa feminina manga longa mesclada suéter,286055648,stilloid.store,Women Clothes,29.0,40.0,29.0,https://www.shopee.com.br/product/286055648/9115751718
3151592086,YHL,w23030257205,Casaco tedy feminina manga longa com ziper e capuz grosso importado,55.41,https://br.shein.com//Women-Jackets-p-13474769-cat-1776.html?mallCode=2,Women Clothes,<80,nan,<800,81,,23331704768,Casaco Moleton de pelinho manga longa com zíper e capuz grosso importado,493751085,Charm Fashion,Women Clothes,69.99,69.99,69.99,https://www.shopee.com.br/product/493751085/23331704768
3151592086,YHL,w23030235253,Casaco Moleton de pelinho manga longa com ziper  e capuz grosso importado,61.03,https://br.shein.com//Women-Jackets-p-13482517-cat-1776.html?mallCode=2,Women Clothes,<80,nan,<800,100,,23331704768,Casaco Moleton de pelinho manga longa com zíper e capuz grosso importado,493751085,Charm Fashion,Women Clothes,69.99,69.99,69.99,https://www.shopee.com.br/product/493751085/23331704768
3151592086,YHL,z23041842550,Casaco Moleton de pelinho manga longa com capuz grosso importado,54.28,https://br.shein.com//Women-Winter-Coats-p-14977983-cat-3052.html?mallCode=2,Women Clothes,<80,nan,<800,95,,23331704768,Casaco Moleton de pelinho manga longa com zíper e capuz grosso importado,493751085,Charm Fashion,Women Clothes,69.99,69.99,69.99,https://www.shopee.com.br/product/493751085/23331704768
8249093718,CHARM LADY,z23041879567,Casaco Moleton de pelinho manga longa com capuz grosso importado,58.82,https://br.shein.com//Women-Winter-Coats-p-14957168-cat-3052.html?mallCode=2,Women Clothes,<80,nan,<800,95,,23331704768,Casaco Moleton de pelinho manga longa com zíper e capuz grosso importado,493751085,Charm Fashion,Women Clothes,69.99,69.99,69.99,https://www.shopee.com.br/product/493751085/23331704768
5039113688,YY LESTE MODAS,z23032926369,"Casaco Moleton de pelinho manga longa com ziper e capuz grosso,manter quente e moda",66.12,https://br.shein.com//Women-Coats-p-14275161-cat-1735.html?mallCode=2,Women Clothes,<80,nan,<800,82,,23331704768,Casaco Moleton de pelinho manga longa com zíper e capuz grosso importado,493751085,Charm Fashion,Women Clothes,69.99,69.99,69.99,https://www.shopee.com.br/product/493751085/23331704768
4295941871,qx modas,z23041219699,blusa feminina manga longa inverno tricot,46.0,https://br.shein.com//Women-Sweaters-p-14755002-cat-1734.html?mallCode=2,Women Clothes,<80,nan,<800,81,,23230465451,Blusa tricot manga bufante moda inverno feminina,274808933,X_modas,Women Clothes,60.58488889,79.99,60.58488889,https://www.shopee.com.br/product/274808933/23230465451
9431366292,ALIANZA,f23021148386,Blusa de Tricot Plus Size Feminina Inverno Listra e Manga Bufante,79.99,https://br.shein.com//Plus-Size-Sweaters-p-13080404-cat-1939.html?mallCode=2,Women Clothes,<80,nan,<800,81,,23230465451,Blusa tricot manga bufante moda inverno feminina,274808933,X_modas,Women Clothes,60.58488889,79.99,60.58488889,https://www.shopee.com.br/product/274808933/23230465451
3343753346,IN FASHION,z23051141011,IN  FASHION  Blusa De Frio Tricot Moda Feminina Manga longo,62.45,https://br.shein.com//Women-Sweaters-p-15907123-cat-1734.html?mallCode=2,Women Clothes,<80,nan,<800,80,,23230465451,Blusa tricot manga bufante moda inverno feminina,274808933,X_modas,Women Clothes,60.58488889,79.99,60.58488889,https://www.shopee.com.br/product/274808933/23230465451
4295941871,qx modas,z23041344344,blusa feminina manga longa inverno tricot,45.0,https://br.shein.com//Women-Sweaters-p-14801867-cat-1734.html?mallCode=2,Women Clothes,<80,nan,<800,81,,23230465451,Blusa tricot manga bufante moda inverno feminina,274808933,X_modas,Women Clothes,60.58488889,79.99,60.58488889,https://www.shopee.com.br/product/274808933/23230465451
3950822220,DWW MODAS,z23041565135,blusa feminina manga longa inverno tricot,46.64,https://br.shein.com//Women-Sweaters-p-14854789-cat-1734.html?mallCode=2,Women Clothes,<80,nan,<800,81,,23230465451,Blusa tricot manga bufante moda inverno feminina,274808933,X_modas,Women Clothes,60.58488889,79.99,60.58488889,https://www.shopee.com.br/product/274808933/23230465451
7270481887,Maicon Ji,m23032241384,Blusa De Frio Com Ziper Moletom Unissex Canguru Adulto e Capuz Flanelada Quentinha,64.64,https://br.shein.com//Men-Coats-p-14089807-cat-3135.html?mallCode=2,Men Clothes,<80,nan,<800,81,,14796995513,Blusa de Frio com Ziper em Moleton Canguru Adulto Bolso e Capuz Quentinha!,337478807,LOJAS NEW PLANET // BORZZI WEAR,Men Clothes,69.60175439,129.9,69.60175439,https://www.shopee.com.br/product/337478807/14796995513
3151592086,YHL,w23030257205,Casaco tedy feminina manga longa com ziper e capuz grosso importado,55.41,https://br.shein.com//Women-Jackets-p-13474769-cat-1776.html?mallCode=2,Women Clothes,<80,nan,<800,81,,18675859489,Casaco Moleton de pelinho manga longa com zíper e capuz grosso importado,504931744,BLUE LOVER,Women Clothes,69.99,69.99,69.99,https://www.shopee.com.br/product/504931744/18675859489
3151592086,YHL,w23030235253,Casaco Moleton de pelinho manga longa com ziper  e capuz grosso importado,61.03,https://br.shein.com//Women-Jackets-p-13482517-cat-1776.html?mallCode=2,Women Clothes,<80,nan,<800,100,,18675859489,Casaco Moleton de pelinho manga longa com zíper e capuz grosso importado,504931744,BLUE LOVER,Women Clothes,69.99,69.99,69.99,https://www.shopee.com.br/product/504931744/18675859489
3151592086,YHL,z23041842550,Casaco Moleton de pelinho manga longa com capuz grosso importado,54.28,https://br.shein.com//Women-Winter-Coats-p-14977983-cat-3052.html?mallCode=2,Women Clothes,<80,nan,<800,95,,18675859489,Casaco Moleton de pelinho manga longa com zíper e capuz grosso importado,504931744,BLUE LOVER,Women Clothes,69.99,69.99,69.99,https://www.shopee.com.br/product/504931744/18675859489
8249093718,CHARM LADY,z23041879567,Casaco Moleton de pelinho manga longa com capuz grosso importado,58.82,https://br.shein.com//Women-Winter-Coats-p-14957168-cat-3052.html?mallCode=2,Women Clothes,<80,nan,<800,95,,18675859489,Casaco Moleton de pelinho manga longa com zíper e capuz grosso importado,504931744,BLUE LOVER,Women Clothes,69.99,69.99,69.99,https://www.shopee.com.br/product/504931744/18675859489
5039113688,YY LESTE MODAS,z23032926369,"Casaco Moleton de pelinho manga longa com ziper e capuz grosso,manter quente e moda",66.12,https://br.shein.com//Women-Coats-p-14275161-cat-1735.html?mallCode=2,Women Clothes,<80,nan,<800,82,,18675859489,Casaco Moleton de pelinho manga longa com zíper e capuz grosso importado,504931744,BLUE LOVER,Women Clothes,69.99,69.99,69.99,https://www.shopee.com.br/product/504931744/18675859489
6439162629,MENOR STORE,z23061046641,Moletom  Feminino e Masculino Canguru Liso Unissex Com Capuz Blusa de Frio,54.16,https://br.shein.com//Women-Sweatshirts-p-17616779-cat-1773.html?mallCode=2,Women Clothes,<80,nan,<800,88,,15848901629,Moletom Liso Masculino E Feminino Blusa De Frio Canguru,609507916,AJ Store Brasil,Men Clothes,53.64820144,54.81366906,53.64820144,https://www.shopee.com.br/product/609507916/15848901629
6268998173,VII.Topshop,m23051605551,VII.TP Blusa de Frio Moletom Masculino Sem Capuz com Ziper Casaco Frio,66.5,https://br.shein.com//Men-Sweatshirts-p-16153437-cat-1974.html?mallCode=2,Men Clothes,<80,nan,<800,80,,20798555266,Blusa De Frio Casaco Moletom Malibu Masculina Com Ziper e Capuz Liso Várias Cores,1007490982,PamMax,Men Clothes,59.0,100.0,59.0,https://www.shopee.com.br/product/1007490982/20798555266
3625855881,W&L,m22080238133,W&L Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,67.3,https://br.shein.com//W-L-Men-Sweaters-p-11168504-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,98,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
3625855881,W&L,m22080211377,W&L Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,65.43,https://br.shein.com//W-L-Men-Sweaters-p-11168514-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,98,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
3625855881,W&L,m23052816054,W&L Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,63.79,https://br.shein.com//W-L-Men-Sweaters-p-16796463-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,98,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
3625855881,W&L,m23041804503,W&L Sueter tricot masculino casaco blusa de frio gola V lisa manga longa blusa de La,72.57,https://br.shein.com//W-L-Men-Sweaters-p-14951341-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,88,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
3625855881,W&L,m23041807807,W&L Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,72.53,https://br.shein.com//W-L-Men-Sweaters-p-14951350-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,98,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
9327141769,CHENGHONG,m23050279099,CHENGHONG Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,69.9,https://br.shein.com//CHENGHONG-Men-Sweaters-p-15514821-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,94,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
6268998173,VII.Topshop,m23051646224,VII.TP Blusa de Frio Sueter Trico Masculino Basica Lisa Casaco Manga Longa La,62.14,https://br.shein.com//Men-Sweaters-p-16127469-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,85,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
3625855881,W&L,m23041881155,W&L Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,79.76,https://br.shein.com//W-L-Men-Sweaters-p-14951991-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,98,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
9327141769,CHENGHONG,m23050225455,CHENGHONG Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,79.9,https://br.shein.com//CHENGHONG-Men-Sweaters-p-15516098-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,94,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
9327141769,CHENGHONG,m23050256903,CHENGHONG Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,79.9,https://br.shein.com//CHENGHONG-Men-Sweaters-p-15517753-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,94,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
9327141769,CHENGHONG,m23050291335,CHENGHONG Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,69.9,https://br.shein.com//CHENGHONG-Men-Sweaters-p-15518507-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,94,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
1399212141,Legal Menino,m23052797904,Legal Menino  Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,79.99,https://br.shein.com//Men-Sweaters-p-16799055-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,92,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
1399212141,Legal Menino,m23052724885,Legal Menino Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,79.9,https://br.shein.com//Men-Sweaters-p-16794575-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,92,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
3625855881,W&L,m23041822448,W&L Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,79.77,https://br.shein.com//W-L-Men-Sweaters-p-14950696-cat-1977.html?mallCode=2,Men Clothes,<80,nan,<800,98,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
1399212141,Legal Menino,m23052460460,Legal Menino Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,79.9,https://br.shein.com//Men-Knit-Tops-p-16583222-cat-3872.html?mallCode=2,Men Clothes,<80,nan,<800,92,,22495966915,Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de Lã,990952327,NCL-SHOP,Men Clothes,75.0,120.0,75.0,https://www.shopee.com.br/product/990952327/22495966915
3625855881,W&L,m23041807824,W&L Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,82.1,https://br.shein.com//W-L-Men-Sweaters-p-14951353-cat-1977.html?mallCode=2,Men Clothes,<100,nan,<1000,81,,19396954263,Suéter Masculino Tricô Blusa De Frio Gola Redonda CASACO,422260452,Rei do Suéter,Men Clothes,87.12878378,87.9,87.12878378,https://www.shopee.com.br/product/422260452/19396954263
3625855881,W&L,m22080293239,W&L Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,81.08,https://br.shein.com//W-L-Men-Sweaters-p-11168446-cat-1977.html?mallCode=2,Men Clothes,<100,nan,<1000,81,,19396954263,Suéter Masculino Tricô Blusa De Frio Gola Redonda CASACO,422260452,Rei do Suéter,Men Clothes,87.12878378,87.9,87.12878378,https://www.shopee.com.br/product/422260452/19396954263
3625855881,W&L,m22082060345,W&L Sueter tricot masculino casaco blusa de frio gola redonda manga longa blusa de La,80.77,https://br.shein.com//W-L-Men-Sweaters-p-11312057-cat-1977.html?mallCode=2,Men Clothes,<100,nan,<1000,81,,19396954263,Suéter Masculino Tricô Blusa De Frio Gola Redonda CASACO,422260452,Rei do Suéter,Men Clothes,87.12878378,87.9,87.12878378,https://www.shopee.com.br/product/422260452/19396954263
